sampleIndex,timestampMs,elapsedMs,mode,reason,renderXMeters,renderYMeters,renderRow,renderCol,bleXMeters,bleYMeters,bleRow,bleCol,hasBleFix,groundTruthXMeters,groundTruthYMeters,groundTruthRow,groundTruthCol,truthSource,evaluationEligible,errorMeters,bleErrorMeters,liveCount,filteredCount,adaptiveTuningEnabled,bleQualityScore,pdrQualityScore,rssiNoiseDb,bleMeasurementStdMeters,bleResidualRmsMeters,bleResidualMaxMeters,motionState,recordingEnabled,trialLabel
0,1780415285637,811,FUSION,OK,1.601266,2.016743,3.226789,2.562025,1.601266,2.016743,3.226789,2.562025,true,,,,,NONE,false,,,3,3,false,1.000000,1.000000,0.000000,0.600000,0.421414,0.582360,FIXED,true,UNLABELED
1,1780415291419,6593,FUSION,OK,1.351028,2.378705,3.805929,2.161645,1.333103,2.404634,3.847414,2.132964,true,,,,,NONE,false,,,3,3,false,1.000000,1.000000,1.976800,0.600000,0.664056,0.727754,FIXED,true,UNLABELED
