sampleIndex,timestampMs,elapsedMs,mode,reason,renderXMeters,renderYMeters,renderRow,renderCol,bleXMeters,bleYMeters,bleRow,bleCol,hasBleFix,groundTruthXMeters,groundTruthYMeters,groundTruthRow,groundTruthCol,truthSource,evaluationEligible,errorMeters,bleErrorMeters,liveCount,filteredCount,adaptiveTuningEnabled,bleQualityScore,pdrQualityScore,rssiNoiseDb,bleMeasurementStdMeters,bleResidualRmsMeters,bleResidualMaxMeters,motionState,recordingEnabled,trialLabel
0,1780416550583,31569,FUSION,OK,1.048268,2.358058,3.772892,1.677230,1.078402,2.401626,3.842601,1.725443,true,,,,,NONE,false,,,3,3,false,1.000000,1.000000,0.988400,0.600000,0.665651,0.821864,FIXED,true,STATIC
1,1780416555503,36489,FUSION,OK,1.252341,2.391991,3.827185,2.003745,1.217326,2.273655,3.637848,1.947721,true,,,,,NONE,false,,,3,3,false,1.000000,1.000000,1.482600,0.600000,0.508949,0.641058,FIXED,true,STATIC
