sampleIndex,timestampMs,elapsedMs,mode,reason,renderXMeters,renderYMeters,renderRow,renderCol,bleXMeters,bleYMeters,bleRow,bleCol,hasBleFix,groundTruthXMeters,groundTruthYMeters,groundTruthRow,groundTruthCol,truthSource,evaluationEligible,errorMeters,bleErrorMeters,liveCount,filteredCount,adaptiveTuningEnabled,bleQualityScore,pdrQualityScore,rssiNoiseDb,bleMeasurementStdMeters,bleResidualRmsMeters,bleResidualMaxMeters,motionState,recordingEnabled,trialLabel
0,1780430158848,11149,FUSION,DEAD_RECKONING,0.049232,2.214335,3.542936,0.078771,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,2.965200,0.900000,1.031991,1.158157,FIXED,true,WALK
1,1780430162853,15154,FUSION,DEAD_RECKONING,0.000000,2.500000,4.000000,0.000000,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,0.000000,0.900000,1.054954,1.107687,FIXED,true,WALK
2,1780430174570,26871,FUSION,LESS_THAN_3_BEACONS,0.000000,2.500000,4.000000,0.000000,,,,,false,,,,,NONE,false,,,3,2,false,0.000000,1.000000,0.000000,0.900000,,,FIXED,true,WALK
3,1780430178506,30807,FUSION,LESS_THAN_3_BEACONS,0.000000,2.500000,4.000000,0.000000,,,,,false,,,,,NONE,false,,,3,2,false,0.000000,1.000000,0.000000,0.900000,,,FIXED,true,WALK
4,1780430185868,38169,FUSION,DEAD_RECKONING,0.234171,2.500000,4.000000,0.374674,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,0.494200,0.900000,0.741440,0.891574,FIXED,true,WALK
5,1780430186879,39180,FUSION,DEAD_RECKONING,0.899755,2.500000,4.000000,1.439608,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,0.494200,0.900000,0.741440,0.891574,FIXED,true,WALK
6,1780430192889,45190,FUSION,DEAD_RECKONING,2.442707,2.500000,4.000000,3.908332,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,2.471000,0.900000,0.987235,1.066937,FIXED,true,WALK
7,1780430193892,46193,FUSION,DEAD_RECKONING,2.500000,2.500000,4.000000,4.000000,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,2.471000,0.900000,0.987235,1.066937,FIXED,true,WALK
8,1780430200897,53198,FUSION,DEAD_RECKONING,2.500000,2.448431,3.917489,4.000000,,,,,false,,,,,NONE,false,,,3,3,false,0.000000,1.000000,0.494200,0.900000,1.016665,1.113352,FIXED,true,WALK
